e, f, group, score, freq, n, avgDeadEnemies, avgAliveFriends, avgAlive
10,  0, g5, 1, 56, 11, 0.385560, 0.000000, 0.000000
10,  0, g5, 2, 14, 11, 0.143836, 0.000000, 0.000000
10,  0, g5, 3, 977, 11, 2.291832, 0.000000, 0.675357
10,  0, g5, 4, 156, 11, 1.048047, 0.000000, 0.338140
10,  0, g5, 5, 788, 11, 4.000000, 0.000000, 1.000000
10,  0, g5, 6, 9, 11, 0.070057, 0.000000, 0.014011
10,  0, g5, 7, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g5, 8, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g5, 9, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g5, 10, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g5, 11, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g6, 0, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g6, 1, 77, 11, 0.333052, 0.000000, 0.000000
10,  0, g6, 2, 17, 11, 0.202385, 0.000000, 0.000000
10,  0, g6, 3, 963, 11, 2.288534, 0.000000, 0.711466
10,  0, g6, 4, 153, 11, 0.979962, 0.000000, 0.317259
10,  0, g6, 5, 781, 11, 3.759970, 0.000000, 0.939993
10,  0, g6, 6, 9, 11, 0.077048, 0.000000, 0.015410
10,  0, g6, 7, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g6, 8, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g6, 9, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g6, 10, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g6, 11, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g7, 0, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g7, 1, 73, 11, 0.601378, 0.000000, 0.000000
10,  0, g7, 2, 23, 11, 0.131700, 0.000000, 0.000000
10,  0, g7, 3, 973, 11, 2.308626, 0.000000, 0.691374
10,  0, g7, 4, 150, 11, 1.078973, 0.000000, 0.340800
10,  0, g7, 5, 775, 11, 3.356320, 0.000000, 0.839080
10,  0, g7, 6, 6, 11, 0.038325, 0.000000, 0.007665
10,  0, g7, 7, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g7, 8, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g7, 9, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g7, 10, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g7, 11, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g8, 0, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g8, 1, 75, 11, 0.283972, 0.000000, 0.000000
10,  0, g8, 2, 26, 11, 0.441286, 0.000000, 0.000000
10,  0, g8, 3, 990, 11, 2.260200, 0.000000, 0.695011
10,  0, g8, 4, 149, 11, 0.651846, 0.000000, 0.214132
10,  0, g8, 5, 756, 11, 4.000000, 0.000000, 1.000000
10,  0, g8, 6, 4, 11, 0.103743, 0.000000, 0.020749
10,  0, g8, 7, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g8, 8, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g8, 9, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g8, 10, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g8, 11, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g9, 0, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g9, 1, 72, 11, 0.582303, 0.000000, 0.000000
10,  0, g9, 2, 25, 11, 0.427013, 0.000000, 0.000000
10,  0, g9, 3, 991, 11, 2.246560, 0.000000, 0.678802
10,  0, g9, 4, 150, 11, 0.688456, 0.000000, 0.220591
10,  0, g9, 5, 758, 11, 4.000000, 0.000000, 1.000000
10,  0, g9, 6, 4, 11, 0.080563, 0.000000, 0.016113
10,  0, g9, 7, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g9, 8, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g9, 9, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g9, 10, 0, 11, 0.000000, 0.000000, 0.000000
10,  0, g9, 11, 0, 11, 0.000000, 0.000000, 0.000000
0,  2, dumb, 0, 33, 11, 0.000000, 0.000000, 0.000000
0,  2, dumb, 1, 691, 11, 0.000000, 0.315893, 0.052706
0,  2, dumb, 2, 1274, 11, 0.000000, 1.045524, 0.590861
0,  2, dumb, 3, 2, 11, 0.000000, 2.000000, 1.000000
0,  2, silent, 0, 2, 11, 0.000000, 0.000000, 0.000000
0,  2, silent, 1, 44, 11, 0.000000, 0.398248, 0.089112
0,  2, silent, 2, 717, 11, 0.000000, 1.114894, 0.654255
0,  2, silent, 3, 1237, 11, 0.000000, 2.000000, 1.000000
0,  2, g1, 0, 6, 11, 0.000000, 0.000000, 0.000000
0,  2, g1, 1, 411, 11, 0.000000, 0.348789, 0.079312
0,  2, g1, 2, 389, 11, 0.000000, 1.033035, 0.594316
0,  2, g1, 3, 1194, 11, 0.000000, 2.000000, 1.000000
0,  2, g2, 0, 34, 11, 0.000000, 0.000000, 0.000000
0,  2, g2, 1, 279, 11, 0.000000, 0.356205, 0.028319
0,  2, g2, 2, 270, 11, 0.000000, 1.153729, 0.748811
0,  2, g2, 3, 1417, 11, 0.000000, 2.000000, 1.000000
0,  2, g3, 0, 4, 11, 0.000000, 0.000000, 0.000000
0,  2, g3, 1, 48, 11, 0.000000, 0.391146, 0.019867
0,  2, g3, 2, 639, 11, 0.000000, 1.221302, 0.778698
0,  2, g3, 3, 1309, 11, 0.000000, 1.986713, 0.993356
0,  2, g4, 0, 5, 11, 0.000000, 0.000000, 0.000000
0,  2, g4, 1, 60, 11, 0.000000, 0.258353, 0.042674
0,  2, g4, 2, 662, 11, 0.000000, 1.452206, 0.547794
0,  2, g4, 3, 1273, 11, 0.000000, 1.989469, 0.994734
0,  2, g5, 0, 5, 11, 0.000000, 0.000000, 0.000000
0,  2, g5, 1, 57, 11, 0.000000, 0.507485, 0.072242
0,  2, g5, 2, 614, 11, 0.000000, 1.081897, 0.662062
0,  2, g5, 3, 1324, 11, 0.000000, 2.000000, 1.000000
0,  2, g6, 0, 5, 11, 0.000000, 0.000000, 0.000000
0,  2, g6, 1, 60, 11, 0.000000, 0.402383, 0.048566
0,  2, g6, 2, 577, 11, 0.000000, 1.253402, 0.633252
0,  2, g6, 3, 1358, 11, 0.000000, 2.000000, 1.000000
0,  2, g7, 0, 6, 11, 0.000000, 0.000000, 0.000000
0,  2, g7, 1, 50, 11, 0.000000, 0.536312, 0.046522
0,  2, g7, 2, 602, 11, 0.000000, 1.220564, 0.779436
0,  2, g7, 3, 1342, 11, 0.000000, 1.969304, 0.984652
0,  2, g8, 0, 5, 11, 0.000000, 0.000000, 0.000000
0,  2, g8, 1, 72, 11, 0.000000, 0.262264, 0.032792
0,  2, g8, 2, 592, 11, 0.000000, 1.131706, 0.638791
0,  2, g8, 3, 1331, 11, 0.000000, 2.000000, 1.000000
0,  2, g9, 0, 6, 11, 0.000000, 0.000000, 0.000000
0,  2, g9, 1, 57, 11, 0.000000, 0.245512, 0.034213
0,  2, g9, 2, 632, 11, 0.000000, 1.316953, 0.625002
0,  2, g9, 3, 1305, 11, 0.000000, 2.000000, 1.000000
1,  2, dumb, 0, 88, 11, 0.000000, 0.000000, 0.000000
1,  2, dumb, 1, 695, 11, 0.004038, 0.438389, 0.131889
1,  2, dumb, 2, 1039, 11, 0.089755, 1.337213, 0.573032
1,  2, dumb, 3, 176, 11, 0.272523, 1.695227, 0.864208
1,  2, dumb, 4, 2, 11, 0.589789, 1.179577, 0.589789
1,  2, silent, 0, 14, 11, 0.000000, 0.000000, 0.000000
1,  2, silent, 1, 156, 11, 0.011822, 0.403820, 0.133077
1,  2, silent, 2, 724, 11, 0.069873, 1.207208, 0.722919
1,  2, silent, 3, 847, 11, 0.284059, 1.727553, 0.906593
1,  2, silent, 4, 259, 11, 0.698401, 1.396802, 0.698401
1,  2, g1, 0, 21, 11, 0.000000, 0.000000, 0.000000
1,  2, g1, 1, 414, 11, 0.023372, 0.331931, 0.201293
1,  2, g1, 2, 464, 11, 0.118144, 1.270816, 0.611040
1,  2, g1, 3, 756, 11, 0.240919, 1.614123, 0.829507
1,  2, g1, 4, 345, 11, 0.763510, 1.527019, 0.763510
1,  2, g2, 0, 35, 11, 0.000000, 0.000000, 0.000000
1,  2, g2, 1, 254, 11, 0.012455, 0.436721, 0.102920
1,  2, g2, 2, 505, 11, 0.095617, 1.047544, 0.632370
1,  2, g2, 3, 849, 11, 0.248053, 1.697805, 0.884098
1,  2, g2, 4, 357, 11, 1.000000, 2.000000, 1.000000
1,  2, g3, 0, 25, 11, 0.000000, 0.000000, 0.000000
1,  2, g3, 1, 173, 11, 0.016070, 0.547604, 0.102802
1,  2, g3, 2, 609, 11, 0.092682, 1.153769, 0.567475
1,  2, g3, 3, 848, 11, 0.225081, 1.836605, 0.938314
1,  2, g3, 4, 345, 11, 0.810257, 1.620515, 0.810257
1,  2, g4, 0, 9, 11, 0.000000, 0.000000, 0.000000
1,  2, g4, 1, 133, 11, 0.008439, 0.442437, 0.123962
1,  2, g4, 2, 697, 11, 0.056178, 1.234070, 0.709752
1,  2, g4, 3, 907, 11, 0.235513, 1.755321, 0.899913
1,  2, g4, 4, 254, 11, 0.798272, 1.596543, 0.798272
1,  2, g5, 0, 19, 11, 0.000000, 0.000000, 0.000000
1,  2, g5, 1, 162, 11, 0.011444, 0.516773, 0.147370
1,  2, g5, 2, 602, 11, 0.095352, 1.244620, 0.551136
1,  2, g5, 3, 847, 11, 0.317447, 1.815977, 0.866577
1,  2, g5, 4, 370, 11, 0.573893, 1.147787, 0.573893
1,  2, g6, 0, 11, 11, 0.000000, 0.000000, 0.000000
1,  2, g6, 1, 138, 11, 0.072381, 0.442804, 0.108104
1,  2, g6, 2, 618, 11, 0.088866, 1.223195, 0.687938
1,  2, g6, 3, 944, 11, 0.219148, 1.771079, 0.871072
1,  2, g6, 4, 289, 11, 0.565085, 1.130170, 0.565085
1,  2, g7, 0, 18, 11, 0.000000, 0.000000, 0.000000
1,  2, g7, 1, 137, 11, 0.012973, 0.383789, 0.099920
1,  2, g7, 2, 607, 11, 0.087296, 1.101705, 0.613084
1,  2, g7, 3, 877, 11, 0.280458, 1.788782, 0.930759
1,  2, g7, 4, 361, 11, 0.748548, 1.497097, 0.748548
1,  2, g8, 0, 18, 11, 0.000000, 0.000000, 0.000000
1,  2, g8, 1, 169, 11, 0.009571, 0.534535, 0.076691
1,  2, g8, 2, 595, 11, 0.068033, 1.272747, 0.659220
1,  2, g8, 3, 907, 11, 0.243767, 1.643788, 0.858361
1,  2, g8, 4, 311, 11, 0.663119, 1.326237, 0.663119
1,  2, g9, 0, 21, 11, 0.000000, 0.000000, 0.000000
1,  2, g9, 1, 137, 11, 0.041750, 0.408126, 0.196440
1,  2, g9, 2, 614, 11, 0.100703, 1.223594, 0.675702
1,  2, g9, 3, 894, 11, 0.289448, 1.696052, 0.889870
1,  2, g9, 4, 334, 11, 0.520204, 1.040407, 0.520204
2,  2, dumb, 0, 70, 11, 0.000000, 0.000000, 0.000000
2,  2, dumb, 1, 552, 11, 0.057761, 0.480846, 0.083486
2,  2, dumb, 2, 935, 11, 0.406274, 1.108941, 0.484785
2,  2, dumb, 3, 392, 11, 0.707260, 1.423612, 0.699426
2,  2, dumb, 4, 46, 11, 0.913385, 1.455652, 0.747614
2,  2, dumb, 5, 5, 11, 0.312513, 0.312513, 0.156256
2,  2, silent, 0, 8, 11, 0.000000, 0.000000, 0.000000
2,  2, silent, 1, 154, 11, 0.057294, 0.473313, 0.128599
2,  2, silent, 2, 593, 11, 0.232579, 0.863753, 0.513125
2,  2, silent, 3, 730, 11, 0.641095, 1.524650, 0.834256
2,  2, silent, 4, 445, 11, 1.124067, 1.396215, 0.801486
2,  2, silent, 5, 70, 11, 0.623361, 0.623361, 0.311681
2,  2, g1, 0, 30, 11, 0.000000, 0.000000, 0.000000
2,  2, g1, 1, 344, 11, 0.691737, 0.215319, 0.092944
2,  2, g1, 2, 446, 11, 0.221611, 0.955120, 0.473425
2,  2, g1, 3, 711, 11, 0.541758, 1.472013, 0.701752
2,  2, g1, 4, 363, 11, 0.956872, 1.512317, 0.706682
2,  2, g1, 5, 106, 11, 0.944285, 0.944285, 0.472142
2,  2, g2, 0, 44, 11, 0.000000, 0.000000, 0.000000
2,  2, g2, 1, 179, 11, 0.050996, 0.774452, 0.174552
2,  2, g2, 2, 458, 11, 0.282659, 1.002917, 0.529430
2,  2, g2, 3, 717, 11, 0.552429, 1.504922, 0.752585
2,  2, g2, 4, 486, 11, 0.848810, 1.376871, 0.706039
2,  2, g2, 5, 116, 11, 0.701524, 0.701524, 0.350762
2,  2, g3, 0, 38, 11, 0.000000, 0.000000, 0.000000
2,  2, g3, 1, 180, 11, 0.603060, 0.281160, 0.115780
2,  2, g3, 2, 502, 11, 0.313834, 0.949376, 0.567087
2,  2, g3, 3, 677, 11, 0.541936, 1.420631, 0.771504
2,  2, g3, 4, 486, 11, 1.094740, 1.506118, 0.817459
2,  2, g3, 5, 117, 11, 0.255001, 0.255001, 0.127500
2,  2, g4, 0, 6, 11, 0.000000, 0.000000, 0.000000
2,  2, g4, 1, 135, 11, 0.033947, 0.452501, 0.162153
2,  2, g4, 2, 565, 11, 0.242598, 0.960240, 0.506578
2,  2, g4, 3, 772, 11, 0.571103, 1.472128, 0.770140
2,  2, g4, 4, 430, 11, 0.874634, 1.285992, 0.682121
2,  2, g4, 5, 92, 11, 2.000000, 2.000000, 1.000000
2,  2, g5, 0, 19, 11, 0.000000, 0.000000, 0.000000
2,  2, g5, 1, 163, 11, 0.035727, 0.306650, 0.099583
2,  2, g5, 2, 486, 11, 0.305533, 1.007604, 0.549005
2,  2, g5, 3, 694, 11, 0.665130, 1.470962, 0.714784
2,  2, g5, 4, 541, 11, 0.837524, 1.200193, 0.642698
2,  2, g5, 5, 97, 11, 0.356269, 0.356269, 0.178134
2,  2, g6, 0, 12, 11, 0.000000, 0.000000, 0.000000
2,  2, g6, 1, 129, 11, 0.054032, 0.468528, 0.116950
2,  2, g6, 2, 544, 11, 0.299239, 1.068881, 0.460354
2,  2, g6, 3, 790, 11, 0.601388, 1.460792, 0.761840
2,  2, g6, 4, 442, 11, 1.491490, 1.530222, 0.978288
2,  2, g6, 5, 83, 11, 0.496515, 0.496515, 0.248258
2,  2, g7, 0, 18, 11, 0.000000, 0.000000, 0.000000
2,  2, g7, 1, 146, 11, 0.295895, 0.630228, 0.073877
2,  2, g7, 2, 487, 11, 0.271086, 0.877816, 0.427349
2,  2, g7, 3, 735, 11, 0.552204, 1.457385, 0.739141
2,  2, g7, 4, 484, 11, 0.899585, 1.568261, 0.792144
2,  2, g7, 5, 130, 11, 0.650170, 0.650170, 0.325085
2,  2, g8, 0, 20, 11, 0.000000, 0.000000, 0.000000
2,  2, g8, 1, 145, 11, 0.022668, 0.451358, 0.080357
2,  2, g8, 2, 472, 11, 0.389330, 0.854857, 0.570755
2,  2, g8, 3, 790, 11, 0.537860, 1.514122, 0.756294
2,  2, g8, 4, 488, 11, 0.792908, 1.361679, 0.684874
2,  2, g8, 5, 85, 11, 2.000000, 2.000000, 1.000000
2,  2, g9, 0, 27, 11, 0.000000, 0.000000, 0.000000
2,  2, g9, 1, 148, 11, 0.032477, 0.304508, 0.045458
2,  2, g9, 2, 478, 11, 0.192751, 1.007090, 0.477014
2,  2, g9, 3, 764, 11, 0.672717, 1.467433, 0.688472
2,  2, g9, 4, 494, 11, 0.997025, 1.625131, 0.806395
2,  2, g9, 5, 89, 11, 2.000000, 2.000000, 1.000000
3,  2, dumb, 0, 57, 11, 0.000000, 0.000000, 0.000000
3,  2, dumb, 1, 426, 11, 0.066984, 0.382034, 0.042966
3,  2, dumb, 2, 854, 11, 0.337095, 1.136156, 0.526749
3,  2, dumb, 3, 536, 11, 0.780584, 1.343900, 0.699101
3,  2, dumb, 4, 113, 11, 0.948592, 1.235529, 0.631068
3,  2, dumb, 5, 12, 11, 0.830789, 0.780697, 0.393914
3,  2, dumb, 6, 2, 11, 0.231295, 0.154197, 0.077098
3,  2, silent, 0, 4, 11, 0.000000, 0.000000, 0.000000
3,  2, silent, 1, 110, 11, 0.070641, 0.210326, 0.045116
3,  2, silent, 2, 453, 11, 0.321810, 0.723238, 0.376621
3,  2, silent, 3, 618, 11, 0.782236, 1.461517, 0.756247
3,  2, silent, 4, 563, 11, 1.203570, 1.670773, 0.848581
3,  2, silent, 5, 222, 11, 1.151948, 1.054833, 0.511569
3,  2, silent, 6, 30, 11, 0.308973, 0.205982, 0.102991
3,  2, g1, 0, 23, 11, 0.000000, 0.000000, 0.000000
3,  2, g1, 1, 226, 11, 0.076025, 0.291565, 0.054193
3,  2, g1, 2, 465, 11, 0.335462, 0.909435, 0.402049
3,  2, g1, 3, 615, 11, 0.736253, 1.412742, 0.676733
3,  2, g1, 4, 495, 11, 1.278693, 1.784083, 0.937224
3,  2, g1, 5, 115, 11, 1.413496, 1.239236, 0.648133
3,  2, g1, 6, 61, 11, 0.155677, 0.103784, 0.051892
3,  2, g2, 0, 18, 11, 0.000000, 0.000000, 0.000000
3,  2, g2, 1, 151, 11, 0.031612, 0.264065, 0.057334
3,  2, g2, 2, 373, 11, 0.295811, 1.009506, 0.443919
3,  2, g2, 3, 627, 11, 0.758103, 1.428936, 0.812961
3,  2, g2, 4, 575, 11, 1.074846, 1.284786, 0.675757
3,  2, g2, 5, 218, 11, 1.206297, 1.131364, 0.569100
3,  2, g2, 6, 38, 11, 0.107351, 0.071568, 0.035784
3,  2, g3, 0, 31, 11, 0.000000, 0.000000, 0.000000
3,  2, g3, 1, 161, 11, 0.116762, 0.204378, 0.072118
3,  2, g3, 2, 419, 11, 0.391109, 0.762269, 0.355742
3,  2, g3, 3, 620, 11, 0.755662, 1.482370, 0.761968
3,  2, g3, 4, 527, 11, 1.011446, 1.285273, 0.650933
3,  2, g3, 5, 215, 11, 0.973062, 0.916858, 0.468628
3,  2, g3, 6, 27, 11, 0.442988, 0.295326, 0.147663
3,  2, g4, 0, 9, 11, 0.000000, 0.000000, 0.000000
3,  2, g4, 1, 98, 11, 0.090461, 0.280424, 0.150160
3,  2, g4, 2, 478, 11, 0.259201, 0.988444, 0.549206
3,  2, g4, 3, 668, 11, 0.723335, 1.490657, 0.786008
3,  2, g4, 4, 529, 11, 1.064792, 1.412720, 0.702630
3,  2, g4, 5, 196, 11, 1.145875, 1.060475, 0.528913
3,  2, g4, 6, 22, 11, 0.466829, 0.311220, 0.155610
3,  2, g5, 0, 14, 11, 0.000000, 0.000000, 0.000000
3,  2, g5, 1, 114, 11, 0.117459, 0.216462, 0.050092
3,  2, g5, 2, 389, 11, 0.413634, 1.035987, 0.550378
3,  2, g5, 3, 627, 11, 0.754978, 1.411618, 0.697896
3,  2, g5, 4, 610, 11, 0.988558, 1.295396, 0.672400
3,  2, g5, 5, 216, 11, 1.341638, 1.172611, 0.608843
3,  2, g5, 6, 30, 11, 0.301106, 0.200737, 0.100369
3,  2, g6, 0, 4, 11, 0.000000, 0.000000, 0.000000
3,  2, g6, 1, 77, 11, 0.054337, 0.371252, 0.054546
3,  2, g6, 2, 470, 11, 0.380229, 0.844432, 0.354701
3,  2, g6, 3, 697, 11, 0.731720, 1.490561, 0.777719
3,  2, g6, 4, 518, 11, 1.177404, 1.646780, 0.837850
3,  2, g6, 5, 206, 11, 1.227001, 1.089433, 0.474280
3,  2, g6, 6, 28, 11, 0.492726, 0.328484, 0.164242
3,  2, g7, 0, 13, 11, 0.000000, 0.000000, 0.000000
3,  2, g7, 1, 115, 11, 0.057827, 0.180841, 0.083713
3,  2, g7, 2, 394, 11, 0.362414, 0.821342, 0.387335
3,  2, g7, 3, 619, 11, 0.768180, 1.425615, 0.680054
3,  2, g7, 4, 590, 11, 1.227214, 1.837762, 0.935024
3,  2, g7, 5, 244, 11, 1.088458, 1.024901, 0.509436
3,  2, g7, 6, 25, 11, 0.263240, 0.175493, 0.087747
3,  2, g8, 0, 19, 11, 0.000000, 0.000000, 0.000000
3,  2, g8, 1, 101, 11, 0.117076, 0.179372, 0.115303
3,  2, g8, 2, 403, 11, 0.311453, 0.788877, 0.391844
3,  2, g8, 3, 707, 11, 0.671425, 1.519259, 0.809316
3,  2, g8, 4, 548, 11, 1.165079, 1.703423, 0.861833
3,  2, g8, 5, 192, 11, 0.802163, 0.734639, 0.369286
3,  2, g8, 6, 30, 11, 0.293831, 0.195887, 0.097944
3,  2, g9, 0, 11, 11, 0.000000, 0.000000, 0.000000
3,  2, g9, 1, 107, 11, 0.054241, 0.134241, 0.095158
3,  2, g9, 2, 406, 11, 0.287795, 1.138341, 0.573864
3,  2, g9, 3, 701, 11, 0.824570, 1.296805, 0.743882
3,  2, g9, 4, 551, 11, 1.101845, 1.457060, 0.763565
3,  2, g9, 5, 197, 11, 1.272585, 1.076202, 0.580793
3,  2, g9, 6, 27, 11, 0.117394, 0.078262, 0.039131
4,  2, dumb, 0, 23, 11, 0.000000, 0.000000, 0.000000
4,  2, dumb, 1, 309, 11, 0.024375, 0.097261, 0.059003
4,  2, dumb, 2, 774, 11, 0.643899, 0.952689, 0.403412
4,  2, dumb, 3, 600, 11, 0.833783, 1.127225, 0.592379
4,  2, dumb, 4, 238, 11, 1.423251, 1.416373, 0.668434
4,  2, dumb, 5, 50, 11, 1.382812, 1.152136, 0.598018
4,  2, dumb, 6, 4, 11, 0.713360, 0.430368, 0.228746
4,  2, dumb, 7, 2, 11, 0.062262, 0.031131, 0.015566
4,  2, silent, 0, 0, 11, 0.000000, 0.000000, 0.000000
4,  2, silent, 1, 75, 11, 0.033431, 0.140046, 0.055998
4,  2, silent, 2, 371, 11, 0.425603, 0.781100, 0.375099
4,  2, silent, 3, 597, 11, 0.989397, 1.080657, 0.638100
4,  2, silent, 4, 523, 11, 1.378418, 1.445522, 0.678557
4,  2, silent, 5, 337, 11, 2.261088, 1.896243, 0.842669
4,  2, silent, 6, 93, 11, 0.539200, 0.346598, 0.173673
4,  2, silent, 7, 4, 11, 0.131140, 0.065570, 0.032785
4,  2, g1, 0, 28, 11, 0.000000, 0.000000, 0.000000
4,  2, g1, 1, 179, 11, 0.032725, 0.145294, 0.056035
4,  2, g1, 2, 440, 11, 0.529336, 1.121517, 0.349147
4,  2, g1, 3, 493, 11, 1.002834, 1.130758, 0.558617
4,  2, g1, 4, 554, 11, 1.238075, 1.319074, 0.683313
4,  2, g1, 5, 207, 11, 1.223157, 0.933821, 0.480588
4,  2, g1, 6, 60, 11, 1.846007, 1.218970, 0.611855
4,  2, g1, 7, 39, 11, 0.063382, 0.031691, 0.015846
4,  2, g2, 0, 17, 11, 0.000000, 0.000000, 0.000000
4,  2, g2, 1, 102, 11, 0.078472, 0.155401, 0.041397
4,  2, g2, 2, 319, 11, 0.380108, 0.702533, 0.187532
4,  2, g2, 3, 544, 11, 0.824929, 1.126751, 0.632891
4,  2, g2, 4, 580, 11, 1.505134, 1.637026, 0.857840
4,  2, g2, 5, 324, 11, 1.444989, 1.157595, 0.590554
4,  2, g2, 6, 106, 11, 0.641546, 0.383553, 0.203866
4,  2, g2, 7, 8, 11, 0.200559, 0.100279, 0.050140
4,  2, g3, 0, 15, 11, 0.000000, 0.000000, 0.000000
4,  2, g3, 1, 110, 11, 0.064924, 0.106416, 0.039686
4,  2, g3, 2, 364, 11, 0.331391, 0.794861, 0.314137
4,  2, g3, 3, 542, 11, 1.006602, 1.288427, 0.704972
4,  2, g3, 4, 567, 11, 1.557454, 1.469611, 0.741718
4,  2, g3, 5, 297, 11, 1.298818, 1.021276, 0.483383
4,  2, g3, 6, 96, 11, 0.502849, 0.314818, 0.159000
4,  2, g3, 7, 9, 11, 0.091340, 0.045670, 0.022835
4,  2, g4, 0, 2, 11, 0.000000, 0.000000, 0.000000
4,  2, g4, 1, 63, 11, 0.066976, 0.108632, 0.059952
4,  2, g4, 2, 347, 11, 0.366293, 0.787662, 0.284907
4,  2, g4, 3, 592, 11, 1.066372, 1.213702, 0.719925
4,  2, g4, 4, 575, 11, 1.461881, 1.535087, 0.663408
4,  2, g4, 5, 318, 11, 1.546882, 1.331149, 0.656506
4,  2, g4, 6, 96, 11, 0.723676, 0.426427, 0.230021
4,  2, g4, 7, 7, 11, 0.116151, 0.058076, 0.029038
4,  2, g5, 0, 10, 11, 0.000000, 0.000000, 0.000000
4,  2, g5, 1, 63, 11, 0.072584, 0.252141, 0.050170
4,  2, g5, 2, 297, 11, 0.418818, 0.909688, 0.671494
4,  2, g5, 3, 550, 11, 0.783740, 1.071621, 0.547794
4,  2, g5, 4, 623, 11, 1.509493, 1.469004, 0.808259
4,  2, g5, 5, 357, 11, 1.406969, 1.231913, 0.624785
4,  2, g5, 6, 82, 11, 0.548945, 0.341260, 0.173030
4,  2, g5, 7, 18, 11, 0.073028, 0.036514, 0.018257
4,  2, g6, 0, 5, 11, 0.000000, 0.000000, 0.000000
4,  2, g6, 1, 99, 11, 0.023367, 0.564464, 0.036916
4,  2, g6, 2, 347, 11, 0.323611, 0.672211, 0.283354
4,  2, g6, 3, 605, 11, 0.887456, 1.115710, 0.636129
4,  2, g6, 4, 524, 11, 1.459580, 1.720387, 0.820034
4,  2, g6, 5, 316, 11, 1.358707, 1.140479, 0.552991
4,  2, g6, 6, 92, 11, 0.946956, 0.571012, 0.300121
4,  2, g6, 7, 12, 11, 0.052716, 0.026358, 0.013179
4,  2, g7, 0, 7, 11, 0.000000, 0.000000, 0.000000
4,  2, g7, 1, 68, 11, 0.068155, 0.235513, 0.062561
4,  2, g7, 2, 310, 11, 0.444643, 0.795323, 0.453366
4,  2, g7, 3, 556, 11, 1.000274, 1.345283, 0.654444
4,  2, g7, 4, 561, 11, 1.315452, 1.188289, 0.678411
4,  2, g7, 5, 389, 11, 1.347600, 1.127032, 0.549795
4,  2, g7, 6, 96, 11, 0.437586, 0.279949, 0.136285
4,  2, g7, 7, 13, 11, 0.077099, 0.038550, 0.019275
4,  2, g8, 0, 10, 11, 0.000000, 0.000000, 0.000000
4,  2, g8, 1, 87, 11, 0.038681, 0.148805, 0.096273
4,  2, g8, 2, 337, 11, 0.478291, 0.814031, 0.250004
4,  2, g8, 3, 595, 11, 0.895359, 1.202523, 0.652481
4,  2, g8, 4, 556, 11, 1.598898, 1.539855, 0.861247
4,  2, g8, 5, 326, 11, 1.278589, 1.052598, 0.550408
4,  2, g8, 6, 77, 11, 0.625567, 0.358021, 0.167766
4,  2, g8, 7, 12, 11, 0.070603, 0.035302, 0.017651
4,  2, g9, 0, 13, 11, 0.000000, 0.000000, 0.000000
4,  2, g9, 1, 80, 11, 0.059396, 0.215661, 0.053746
4,  2, g9, 2, 322, 11, 0.306405, 0.773328, 0.287860
4,  2, g9, 3, 582, 11, 0.926786, 1.144257, 0.619842
4,  2, g9, 4, 573, 11, 1.317534, 1.349221, 0.699494
4,  2, g9, 5, 343, 11, 2.257045, 1.819050, 0.923905
4,  2, g9, 6, 75, 11, 0.770432, 0.497401, 0.250686
4,  2, g9, 7, 12, 11, 0.052283, 0.026142, 0.013071
5,  2, dumb, 0, 19, 11, 0.000000, 0.000000, 0.000000
5,  2, dumb, 1, 199, 11, 0.039682, 0.061377, 0.024034
5,  2, dumb, 2, 635, 11, 0.477400, 0.622226, 0.221290
5,  2, dumb, 3, 690, 11, 1.218187, 1.044768, 0.490895
5,  2, dumb, 4, 318, 11, 1.345926, 1.471379, 0.699628
5,  2, dumb, 5, 122, 11, 2.580827, 1.494186, 0.924987
5,  2, dumb, 6, 16, 11, 1.176178, 0.670203, 0.339712
5,  2, dumb, 7, 0, 11, 0.449000, 0.203977, 0.096827
